2014 01 14::11:47:46:516	40.83836158081344	420.8997958365823	50.19281724424118	-173.9101531767623	0.4027434441530642
2014 01 14::11:47:47:016	63.69230921819457	2240.060326091309	51.367958612874574	-173.66281629255548	1.7507341274545007
2014 01 14::11:47:47:517	69.7781680407461	2979.8520667909665	52.293702847205914	-169.91694766398203	2.279472024548712
2014 01 14::11:47:48:017	84.76892715928852	5309.749516731798	53.13970482312747	-167.88966708084936	2.6310266416800565
2014 01 14::11:47:48:517	106.5379219462268	6824.698434631327	-6558.420747115492	-167.83291107520535	3.383103852254188
2014 01 14::11:47:49:018	130.875378540781	8303.140126271603	6582.272951751209	-135.5864882925918	3.3866950247311345
2014 01 14::11:47:49:518	143.25227885368196	9122.957325341196	53.587395147406404	-128.8335703852206	3.435493332538453
2014 01 14::11:47:50:018	203.83583780938986	9908.592468334988	53.80135398143193	-125.58107041492596	3.447634689984802
2014 01 14::11:47:46:516	28.00291287832335	552.742552125085	50.544872474236335	-170.73364084268783	0.863775639517983
2014 01 14::11:47:47:016	29.107021002700794	3813.7049416968384	-6268.918430416697	-166.2084326407425	1.1108447429148183
2014 01 14::11:47:47:517	44.37681608277655	4213.670556876181	51.08062863651508	-165.01763961218444	1.2300466169528734
2014 01 14::11:47:48:017	51.96678322870507	4228.317842725826	52.29952102748903	-156.60250966481425	1.379937117929786
2014 01 14::11:47:48:517	70.11704258442796	4650.1185358139965	53.677048442960505	-154.65986192722778	1.6161333687771284
2014 01 14::11:47:49:018	70.47201692592175	8758.945136024122	53.70058162694424	-154.2505280950171	1.9208387370394098
2014 01 14::11:47:49:518	71.10479811893322	8945.93708335284	55.2584423058422	-151.54544511316448	2.0467664025930365
